"","date","fed","stock","market","trump","bank","rate","big","cramer","share","new","year","ceo","job","investor","high","apple","hike","tax","earning","rise","report","facebook","china","growth","analyst","trade","street","economy","good","buy","wall","plan","time","amazon","fall","company","hit","bitcoin","dollar","low","tech","yellen","expect","rally","price","iphone","central","early","start","cut","billion","datum","deal","economic","update","need","google","week","bond","ed","policy","oil","business","inflation","mover","sale","op","look","beat","raise","million","like","strategist","trader","sell","goldman","want","twitter","hour","global","fund","ahead","surge","jump","change","gold","chair","come","watch","drop","gain","ecb","day","yield","Date","Open","High","Low","Close","Adj.Close","Volume","Date_prev","pre_close","Rise"
"477","29-Aug-17",12,7,21,4,16,10,6,7,3,7,9,0,0,7,5,6,6,1,4,4,3,3,4,4,7,0,1,1,1,0,1,4,3,5,5,3,4,10,4,7,4,2,4,0,8,12,3,4,0,2,2,0,0,13,5,0,3,2,0,18,0,3,3,0,2,0,17,1,6,0,1,3,0,0,0,3,0,0,2,0,5,0,0,2,0,5,0,3,1,1,6,1,1,0,"2017-08-30",21859.759766,21914.259766,21839.470703,21892.429688,21892.429688,242840000,"29-Aug-17",21865.369141,"True"
"478","29-Dec-16",4,5,11,8,5,1,3,2,0,5,7,0,3,7,3,0,10,0,0,3,1,0,0,0,5,1,1,2,5,1,1,0,3,2,3,4,4,0,4,3,0,6,6,8,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,5,11,0,2,0,2,0,10,0,1,0,0,0,0,1,0,0,0,1,1,0,1,2,0,0,0,3,0,0,0,3,2,0,3,8,"2016-12-30",19833.169922,19852.550781,19718.669922,19762.599609,19762.599609,271910000,"29-Dec-16",19819.779297,"False"
"479","29-Feb-16",0,2,2,0,0,0,1,5,3,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,2,1,0,0,2,0,0,0,4,0,"2016-03-01",16545.669922,16865.560547,16545.669922,16865.080078,16865.080078,105050000,"29-Feb-16",16516.5,"True"
"480","29-Jan-17",0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,"2017-01-30",20028.619141,20028.619141,19870.390625,19971.130859,19971.130859,317280000,"29-Jan-17",20093.779297,"False"
"481","29-Jan-18",6,16,13,24,21,12,16,7,3,18,22,2,0,1,12,12,0,12,3,11,8,6,11,5,3,6,7,3,5,0,5,6,0,5,5,3,5,0,6,7,9,2,4,3,0,8,6,4,0,0,8,0,1,3,8,3,8,3,2,27,3,1,4,3,0,7,16,4,0,7,8,1,0,0,6,3,0,1,2,4,0,3,0,2,6,5,1,2,2,5,1,3,3,6,"2018-01-30",26198.449219,26256.990234,26028.419922,26076.890625,26076.890625,448330000,"29-Jan-18",26439.480469,"False"
"482","29-Jun-16",5,6,3,2,5,0,2,3,6,0,5,0,0,2,1,2,3,0,0,2,0,0,2,0,1,2,0,0,5,5,0,0,1,1,0,2,0,0,0,1,0,0,0,2,1,0,0,1,0,0,2,0,4,0,0,0,0,0,3,7,0,1,2,0,1,2,5,2,0,0,2,1,0,2,0,1,0,0,2,0,0,1,0,0,1,2,0,2,0,3,1,0,0,1,"2016-06-30",17712.759766,17930.609375,17711.800781,17929.990234,17929.990234,133030000,"29-Jun-16",17694.679688,"True"
"483","29-Jun-17",9,19,17,5,35,7,21,5,1,5,24,3,7,9,3,7,3,3,1,10,3,0,5,0,3,4,8,3,5,6,8,2,1,5,2,3,5,0,1,9,8,0,7,2,0,12,13,2,7,0,2,9,0,4,0,3,3,0,3,23,0,1,0,3,2,4,16,0,1,0,3,0,3,4,5,1,4,0,1,3,0,2,0,5,3,1,0,5,5,0,1,2,5,0,"2017-06-30",21348.599609,21426.119141,21325.080078,21349.630859,21349.630859,313260000,"29-Jun-17",21287.029297,"True"
"484","29-Mar-16",0,2,2,0,0,1,0,3,0,0,1,3,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,3,0,0,0,2,0,0,0,1,0,1,0,2,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,"2016-03-30",17652.359375,17790.109375,17652.359375,17716.660156,17716.660156,79330000,"29-Mar-16",17633.109375,"True"
"485","29-Mar-17",21,0,2,10,7,24,2,4,4,0,22,0,6,2,1,0,21,7,1,0,2,1,1,0,1,0,3,1,3,1,3,5,0,0,2,0,5,0,0,4,0,0,0,0,1,2,0,2,0,2,0,1,0,0,0,0,0,2,0,27,0,0,3,0,2,2,6,1,1,0,0,3,0,0,1,5,10,0,2,0,2,2,2,0,2,5,0,2,0,2,0,0,1,0,"2017-03-30",20662.789063,20753.779297,20643.599609,20728.490234,20728.490234,270900000,"29-Mar-17",20659.320313,"True"
"486","29-May-17",2,0,2,10,0,2,2,0,0,5,0,0,0,1,2,0,0,0,0,2,0,0,0,6,0,0,0,1,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,8,0,0,0,14,2,0,0,0,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,4,0,0,"2017-05-30",21045.490234,21063.619141,21009.599609,21029.470703,21029.470703,242810000,"29-May-17",21080.279297,"False"
"487","29-Nov-16",6,8,2,14,1,8,1,11,1,3,4,0,0,2,2,0,4,0,1,1,0,0,0,0,0,1,3,3,1,1,3,0,0,0,1,0,4,0,2,0,1,0,0,3,2,0,0,7,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,1,0,3,1,1,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,"2016-11-30",19135.640625,19225.289063,19123.380859,19123.580078,19123.580078,164570000,"29-Nov-16",19121.599609,"True"
"488","29-Nov-17",37,17,18,8,44,8,12,9,4,9,13,2,8,7,8,4,1,9,4,8,4,7,1,17,6,3,2,4,9,12,2,1,1,4,4,2,3,15,6,9,3,23,5,6,7,0,9,3,9,4,0,6,2,13,23,2,0,5,0,64,6,2,1,2,0,0,30,2,3,3,6,10,1,0,1,2,2,2,3,4,0,4,3,3,0,11,18,3,7,1,1,3,6,5,"2017-11-30",24013.800781,24327.820313,24013.800781,24272.349609,24272.349609,488200000,"29-Nov-17",23940.679688,"True"
"489","29-Oct-17",11,1,3,0,1,1,3,0,0,2,0,0,2,0,1,0,0,4,1,0,1,0,1,1,0,0,2,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,20,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0,1,0,1,8,0,0,"2017-10-30",23405.75,23428.75,23327.869141,23348.740234,23348.740234,436900000,"29-Oct-17",23434.189453,"False"
"490","29-Sep-16",4,2,3,0,4,3,0,2,5,1,0,4,2,1,0,2,0,0,0,2,7,0,1,1,3,2,0,1,2,0,0,0,4,0,0,0,1,0,0,0,1,0,2,1,2,0,0,1,0,0,0,0,1,0,0,1,0,2,0,8,0,3,2,0,1,0,7,0,2,0,0,2,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,6,0,0,1,0,"2016-09-30",18181.800781,18369.619141,18181.800781,18308.150391,18308.150391,135470000,"29-Sep-16",18143.449219,"True"
"491","30-Apr-17",0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,"2017-05-01",20962.730469,20976.619141,20898.380859,20913.460938,20913.460938,288160000,"30-Apr-17",20940.509766,"False"
"492","30-Aug-16",2,8,5,0,0,4,1,2,12,2,6,0,8,0,5,6,0,3,4,2,0,0,0,4,1,1,1,0,2,2,1,4,1,2,2,0,0,0,1,3,2,0,2,0,4,0,0,4,4,2,0,0,0,0,0,0,0,0,0,10,0,1,4,0,2,0,0,1,1,1,0,1,1,0,3,0,0,1,0,0,0,2,0,2,4,0,0,0,3,0,2,0,5,0,"2016-08-31",18436.699219,18439.679688,18333.560547,18400.880859,18400.880859,98250000,"30-Aug-16",18454.300781,"False"
"493","30-Aug-17",4,7,12,7,32,9,7,8,3,7,2,8,7,3,7,8,0,6,0,5,4,0,10,3,2,3,4,4,0,1,4,3,1,6,6,7,3,1,0,13,2,0,2,1,1,3,4,10,3,5,7,0,7,1,12,0,3,3,1,14,1,3,0,0,2,0,13,2,2,2,8,3,0,3,1,2,0,0,2,0,0,2,2,0,1,4,0,5,8,0,1,0,2,3,"2017-08-31",21936.009766,21985.759766,21910.5,21948.099609,21948.099609,376790000,"30-Aug-17",21892.429688,"True"
"494","30-Jan-17",3,3,11,32,3,0,1,4,2,2,0,5,5,2,1,1,0,2,2,4,4,0,1,3,1,5,1,0,0,1,1,0,0,1,2,5,4,0,0,1,5,0,2,3,0,0,0,2,0,8,0,1,0,3,0,1,0,3,0,11,5,0,2,0,1,2,6,1,0,4,1,1,0,0,1,3,0,0,1,0,1,1,0,1,5,5,0,0,1,0,0,0,1,0,"2017-01-31",19913.160156,19918.169922,19784.769531,19864.089844,19864.089844,373750000,"30-Jan-17",19971.130859,"False"
"495","30-Jan-18",12,6,13,12,10,12,4,4,11,10,6,3,0,5,6,6,1,7,4,2,10,6,5,1,1,6,4,6,5,7,5,7,0,3,10,0,1,2,7,8,7,0,8,0,3,3,0,1,9,6,2,0,3,2,9,3,4,1,4,35,4,0,0,3,0,1,9,0,0,4,4,0,0,0,2,0,4,0,3,1,0,2,3,5,0,4,0,1,0,2,3,0,5,4,"2018-01-31",26268.169922,26338.029297,26050.980469,26149.390625,26149.390625,479130000,"30-Jan-18",26076.890625,"True"
"496","30-Jul-17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,"2017-07-31",21863.390625,21929.800781,21861.710938,21891.119141,21891.119141,307610000,"30-Jul-17",21830.310547,"True"
"497","30-Jun-16",1,5,5,1,2,0,2,2,2,0,3,0,0,0,0,0,0,0,1,0,0,0,1,1,1,2,2,0,0,2,2,0,0,2,0,0,0,0,2,2,1,0,0,0,2,0,0,1,4,1,1,0,0,0,0,0,2,0,0,4,0,0,2,0,1,0,2,1,1,0,3,1,0,2,0,2,0,0,1,0,0,1,0,0,0,2,0,1,1,0,0,0,1,0,"2016-07-01",17924.240234,18002.380859,17916.910156,17949.369141,17949.369141,82160000,"30-Jun-16",17929.990234,"True"
"498","30-Mar-16",3,3,2,0,2,2,1,4,0,0,2,0,4,2,0,1,2,0,1,0,0,0,0,0,1,1,0,1,1,2,0,2,1,0,0,0,0,0,1,0,1,3,0,2,0,2,1,1,0,2,0,0,0,0,0,2,0,0,2,10,0,0,0,0,1,0,3,0,2,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,"2016-03-31",17716.050781,17755.699219,17669.720703,17685.089844,17685.089844,102600000,"30-Mar-16",17716.660156,"False"
"499","30-Mar-17",6,3,1,11,2,8,4,1,7,0,7,3,2,2,5,1,7,4,0,1,0,0,0,8,6,1,0,0,0,3,0,2,1,0,2,10,0,0,0,0,2,0,0,0,1,0,0,2,3,5,2,0,7,7,0,0,2,2,0,17,0,1,2,0,2,0,18,0,0,0,0,3,1,1,2,0,0,0,2,2,0,0,1,0,2,0,0,3,0,0,1,2,0,0,"2017-03-31",20700.339844,20722.589844,20660.679688,20663.220703,20663.220703,303770000,"30-Mar-17",20728.490234,"False"
"500","30-May-16",3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2016-05-31",17891.5,17899.240234,17724.029297,17787.199219,17787.199219,147390000,"30-May-16",17873.220703,"False"
"501","30-May-17",12,8,9,17,0,4,5,5,0,6,1,4,3,5,2,0,4,0,0,3,4,0,2,10,0,0,2,2,0,2,2,3,0,6,3,0,0,0,1,9,3,0,3,1,2,0,0,2,2,2,5,0,4,1,0,0,2,4,4,20,0,1,8,7,2,0,27,2,0,0,0,5,0,0,0,4,0,0,0,0,1,0,0,0,0,4,0,2,4,0,1,6,2,0,"2017-05-31",21048.460938,21051.699219,20942.570313,21008.650391,21008.650391,371580000,"30-May-17",21029.470703,"False"
"502","30-Nov-16",16,14,10,26,3,12,0,3,1,0,1,2,8,0,4,0,6,2,0,5,0,0,0,8,0,7,0,4,1,3,0,4,1,2,1,1,1,0,4,2,0,2,5,7,3,0,0,4,0,0,0,2,9,3,0,0,0,0,0,23,4,3,0,1,1,0,10,5,2,0,0,1,2,1,4,3,4,0,0,0,0,0,3,0,0,5,0,2,2,1,2,0,0,0,"2016-12-01",19149.199219,19214.300781,19138.789063,19191.929688,19191.929688,108800000,"30-Nov-16",19123.580078,"True"
"503","30-Nov-17",6,25,17,10,19,5,4,8,5,14,6,6,5,10,12,11,0,15,2,4,5,5,4,1,4,0,8,2,2,11,6,3,0,6,2,7,0,8,0,1,13,0,0,1,1,3,2,0,1,5,4,2,2,2,2,1,5,5,1,31,0,0,1,6,0,0,17,0,0,0,0,1,0,0,1,2,1,1,1,2,0,1,4,0,2,4,1,1,2,0,1,1,3,3,"2017-12-01",24305.400391,24322.060547,23921.900391,24231.589844,24231.589844,417910000,"30-Nov-17",24272.349609,"False"
"504","30-Oct-16",0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2016-10-31",18176.599609,18193.679688,18130.580078,18142.419922,18142.419922,110080000,"30-Oct-16",18161.189453,"False"
"505","30-Oct-17",15,20,16,14,28,12,19,17,13,5,2,0,0,8,13,10,2,9,2,5,12,4,5,3,2,2,1,1,0,3,0,0,5,0,0,3,6,2,3,8,6,1,6,2,2,13,11,1,3,6,1,5,0,0,6,4,0,4,1,41,3,0,0,0,0,1,21,1,1,0,0,3,2,2,1,7,6,0,2,3,4,7,0,2,0,12,8,1,0,1,3,1,6,0,"2017-10-31",23369.220703,23406.349609,23334.390625,23377.240234,23377.240234,388050000,"30-Oct-17",23348.740234,"True"
"506","31-Aug-16",20,8,8,0,4,9,1,4,5,1,3,2,5,2,0,1,11,1,6,4,0,0,0,7,1,2,0,7,0,1,0,1,0,0,1,0,0,2,0,4,1,0,8,0,0,0,0,2,0,3,0,0,0,0,0,2,0,2,0,34,0,0,0,0,2,0,6,0,4,0,1,0,1,1,1,0,1,0,2,0,2,1,0,0,0,0,0,4,0,0,0,0,1,1,"2016-09-01",18396.570313,18430.050781,18295.480469,18419.300781,18419.300781,74780000,"31-Aug-16",18400.880859,"True"
"507","31-Aug-17",4,14,9,6,30,7,4,14,5,9,3,6,9,7,4,12,0,2,2,9,7,1,7,6,9,2,3,1,5,1,2,7,3,2,4,9,1,0,1,8,2,0,3,2,3,4,3,8,0,4,2,6,0,3,8,0,2,1,1,17,2,4,1,1,2,0,18,5,3,0,6,3,2,0,6,3,1,0,2,3,4,0,0,3,1,3,0,1,0,0,0,2,1,3,"2017-09-01",21981.769531,22038.970703,21974.910156,21987.560547,21987.560547,256240000,"31-Aug-17",21948.099609,"True"
"508","31-Jan-16",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"2016-02-01",16453.630859,16510.980469,16299.469727,16449.179688,16449.179688,114450000,"31-Jan-16",16466.300781,"False"
"509","31-Jan-17",13,2,2,21,0,6,2,4,3,0,3,4,0,1,5,3,0,1,2,2,0,0,1,9,1,3,0,0,0,1,0,0,0,0,0,1,2,0,2,1,0,0,5,0,3,1,0,0,0,1,2,0,0,1,0,3,0,3,1,18,4,1,3,6,0,1,8,0,0,1,1,0,3,2,0,2,2,0,1,0,0,0,2,0,0,5,0,0,0,0,0,0,1,0,"2017-02-01",19923.810547,19967.730469,19845.990234,19890.939453,19890.939453,426670000,"31-Jan-17",19864.089844,"True"
"510","31-Jan-18",71,18,21,17,16,44,13,2,3,12,27,3,2,0,8,7,10,7,7,12,0,8,3,4,0,7,5,5,11,10,8,10,6,1,9,1,2,7,8,13,3,27,44,3,0,6,1,0,1,0,3,2,2,3,5,2,0,6,10,112,0,2,2,19,0,2,14,8,4,2,4,7,5,6,3,0,1,0,3,1,0,1,3,6,44,4,8,6,0,5,13,0,26,3,"2018-02-01",26083.039063,26306.699219,26014.439453,26186.710938,26186.710938,410620000,"31-Jan-18",26149.390625,"True"
"511","31-Jul-16",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2016-08-01",18434.5,18467.029297,18355.75,18404.509766,18404.509766,83470000,"31-Jul-16",18432.240234,"False"
"512","31-Jul-17",12,9,8,3,10,6,11,5,8,11,3,8,6,4,4,5,0,0,7,0,0,8,4,1,11,0,4,8,3,7,4,8,1,1,5,3,0,1,2,13,4,2,1,1,1,0,1,10,1,3,4,5,2,2,0,1,0,5,0,29,0,5,5,0,2,0,10,1,0,1,4,0,2,0,2,4,0,0,1,0,5,3,2,1,0,6,0,6,0,3,4,0,4,0,"2017-08-01",21961.419922,21990.960938,21940.810547,21963.919922,21963.919922,328410000,"31-Jul-17",21891.119141,"True"
"513","31-Mar-16",0,5,3,0,0,0,9,3,1,2,0,0,8,0,3,1,2,1,0,1,1,0,2,0,0,2,1,1,0,0,1,0,1,0,0,0,0,0,1,5,3,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,6,3,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,2,0,0,2,0,"2016-04-01",17661.740234,17811.480469,17568.019531,17792.75,17792.75,104890000,"31-Mar-16",17685.089844,"True"
"514","31-May-16",4,12,7,1,0,1,3,4,5,0,6,0,2,0,0,1,0,0,0,2,3,1,1,2,3,3,1,2,0,3,1,2,5,0,2,0,0,0,0,1,2,0,4,2,0,1,0,2,2,0,2,1,1,0,0,0,0,1,1,10,0,0,4,0,2,2,6,0,0,0,0,0,1,2,0,0,0,2,2,1,1,1,2,0,0,0,0,0,2,0,2,0,1,0,"2016-06-01",17754.550781,17809.179688,17664.789063,17789.669922,17789.669922,78530000,"31-May-16",17787.199219,"True"
"515","31-May-17",15,9,6,7,3,7,0,4,3,17,11,2,9,3,1,7,7,2,1,0,9,0,4,0,3,4,4,13,2,4,4,7,5,6,6,0,1,1,5,6,5,0,0,2,3,4,2,3,0,0,2,4,1,1,0,0,2,2,0,24,0,5,0,7,2,5,4,3,1,1,0,8,2,2,0,0,0,1,2,5,0,1,2,2,0,0,0,4,4,2,2,0,2,3,"2017-06-01",21030.550781,21144.179688,20994.220703,21144.179688,21144.179688,276730000,"31-May-17",21008.650391,"True"
"516","31-Oct-16",2,3,4,7,1,2,0,1,6,2,0,3,2,2,0,0,0,0,2,3,3,0,0,0,1,4,2,2,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,2,0,0,0,0,2,0,0,0,0,1,0,7,0,3,1,2,2,0,5,0,0,0,0,1,1,2,1,1,0,0,1,1,1,2,0,4,2,2,0,1,0,0,0,0,1,0,"2016-11-01",18158.240234,18177.009766,17940.839844,18037.099609,18037.099609,101280000,"31-Oct-16",18142.419922,"False"
"517","31-Oct-17",16,21,25,7,17,5,7,13,9,5,6,4,2,3,3,10,4,4,7,7,7,6,3,0,5,1,7,1,5,8,6,2,2,2,4,6,2,2,7,3,9,3,4,2,7,9,5,3,1,1,1,0,0,3,6,0,0,2,1,20,0,6,3,0,0,0,10,1,1,0,3,8,0,0,0,0,5,3,2,0,0,4,0,2,0,7,9,2,0,3,3,0,9,3,"2017-11-01",23442.900391,23517.710938,23388.910156,23435.009766,23435.009766,361260000,"31-Oct-17",23377.240234,"True"
