"","date","PRON","fed","stock","market","trump","bank","rate","big","cramer","share","new","year","ceo","job","investor","high","apple","hike","tax","earning","rise","report","facebook","china","growth","analyst","trade","street","economy","good","buy","wall","plan","time","amazon","fall","company","hit","bitcoin","dollar","low","tech","yellen","expect","rally","price","iphone","central","early","start","cut","billion","datum","deal","economic","update","need","google","week","bond","ed","policy","oil","business","inflation","mover","sale","op","look","beat","raise","million","like","strategist","trader","sell","goldman","want","twitter","hour","global","fund","ahead","surge","jump","change","gold","chair","come","watch","drop","gain","ecb","day","yield"
"325"," 9 Dec 2015",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"326"," 9 Dec 2016",7,1,7,4,7,0,4,0,5,4,4,4,0,0,0,7,0,4,0,0,0,2,0,0,0,0,2,0,0,6,0,0,2,2,0,0,1,2,0,0,4,0,2,0,3,0,0,0,1,0,0,1,0,2,0,0,0,0,7,5,7,1,0,0,0,1,2,14,0,0,0,2,0,0,2,0,0,0,0,0,0,2,1,1,0,0,2,0,0,0,5,0,2,3,0
"327"," 9 Dec 2017",3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,10,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
"328"," 9 Feb 2015",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"329"," 9 Feb 2016",7,3,3,2,0,2,2,2,1,0,0,2,0,2,2,0,0,1,0,2,2,0,0,0,0,1,2,0,1,0,2,0,0,1,0,1,0,0,0,0,0,4,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,5,0,3,0,0,1,0,5,1,0,0,0,0,1,1,0,3,0,0,2,0,0,2,0,0,0,3,0,0,0,1,0,0,1,1
"330"," 9 Feb 2017",26,2,10,3,11,3,3,5,5,3,1,7,2,6,1,1,0,0,1,4,1,1,0,1,0,1,3,2,3,2,1,1,3,3,2,3,2,0,0,0,5,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,3,9,2,1,0,0,2,1,10,0,2,0,0,1,0,0,1,1,0,2,2,1,1,2,1,2,2,3,0,0,6,4,0,0,4,0
"331"," 9 Jan 2016",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"332"," 9 Jan 2017",9,6,1,10,26,1,9,1,1,5,2,5,8,9,1,2,0,0,2,2,2,0,1,5,3,0,4,4,0,0,0,2,1,2,0,0,1,1,0,4,0,1,0,2,5,0,0,0,3,1,1,0,0,3,0,2,2,0,0,2,18,3,0,0,0,1,2,7,4,2,0,2,0,2,2,0,1,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0
"333"," 9 Jan 2018",40,18,12,29,2,24,12,11,3,0,9,16,8,0,14,14,2,5,4,1,6,1,1,2,1,8,5,2,2,1,1,2,4,3,1,9,2,3,13,2,0,7,0,3,0,0,8,10,1,6,2,3,3,2,2,20,5,3,2,3,33,2,2,3,11,0,0,9,1,0,0,2,5,0,0,4,5,0,0,2,4,8,3,1,3,0,5,0,0,0,2,6,0,5,3
"334"," 9 July 2014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"335"," 9 July 2015",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"336"," 9 July 2016",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"337"," 9 July 2017",1,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0
"338"," 9 June 2014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"339"," 9 June 2015",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"340"," 9 June 2016",9,0,2,1,0,4,7,3,3,5,0,0,0,0,2,0,1,0,0,2,3,2,1,2,3,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,4,2,0,0,1,0,0,2,1,4,0,0,4,7,4,2,0,4,0,0,6,0,0,0,0,1,0,2,1,0,0,2,2,0,0,0,0,0,1,3,0,0,0,2,2,6,0,1
"341"," 9 June 2017",15,7,8,7,9,3,5,7,6,0,6,3,0,2,4,9,10,1,3,0,2,0,1,3,0,0,2,4,0,2,3,4,3,0,0,7,0,1,0,4,10,9,0,0,1,1,5,0,2,0,2,1,2,0,0,0,3,0,4,5,18,0,1,8,4,2,3,11,0,0,2,0,4,2,0,4,0,0,0,0,0,2,0,0,0,0,2,0,0,1,3,0,0,2,0
"342"," 9 March 2014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"343"," 9 March 2015",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"344"," 9 March 2016",6,0,5,11,1,1,5,1,2,6,1,1,0,0,1,1,1,0,0,3,3,0,1,0,0,0,3,6,2,0,2,4,0,1,0,2,0,0,0,0,0,2,0,0,1,1,0,1,2,2,1,3,0,0,0,0,0,0,1,2,3,0,1,0,0,2,0,3,0,5,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,0,1,2,4,0
"345"," 9 March 2017",13,7,13,14,10,2,21,3,7,5,1,6,2,9,3,0,1,7,0,1,4,5,1,1,4,3,5,0,0,3,7,1,0,1,1,2,1,4,0,0,8,1,0,6,2,3,0,0,4,2,2,0,0,0,0,0,4,0,4,9,20,3,5,2,2,2,0,8,2,1,3,0,2,4,1,1,0,2,0,1,0,1,2,2,2,0,6,0,0,2,0,0,16,6,2
"346"," 9 May 2016",12,2,4,2,1,2,3,0,2,5,0,0,0,2,2,0,1,0,0,0,2,1,0,2,4,0,1,4,0,1,3,3,0,0,0,0,0,2,2,0,2,3,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,0,0,3,0,3,0,0,2,0,0,1,2,0,0,1,1,0,0,0,1,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
"347"," 9 May 2017",32,8,9,19,7,3,5,10,5,3,10,9,10,9,8,8,11,0,1,2,0,4,2,3,4,0,0,7,0,0,1,7,0,3,5,2,0,2,3,0,13,3,0,3,5,1,6,0,4,0,4,4,1,0,0,0,0,1,2,0,18,0,2,2,0,3,0,21,1,0,1,0,9,4,0,4,5,1,3,1,0,1,0,3,3,4,7,0,2,0,0,2,0,1,3
"348"," 9 Nov 2015",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"349"," 9 Nov 2016",4,3,12,12,29,3,0,1,1,2,0,0,0,0,1,3,0,0,0,2,0,1,0,0,0,0,9,1,3,1,2,1,8,0,0,0,1,4,0,1,1,1,0,2,1,0,0,0,4,0,0,1,0,0,1,0,0,0,0,1,6,1,0,0,0,1,0,6,1,0,0,0,0,0,6,1,1,0,0,1,0,0,1,0,2,0,2,0,1,2,0,0,0,3,0
"350"," 9 Nov 2017",41,5,19,14,3,23,8,12,15,12,11,7,15,8,6,5,0,4,6,3,8,7,9,18,6,10,6,3,5,14,20,3,5,19,0,1,11,0,2,0,1,11,0,11,0,5,3,5,0,0,1,5,0,12,0,6,7,3,0,2,28,2,0,0,2,0,3,19,4,3,0,0,5,1,2,3,9,2,3,3,5,8,0,0,0,3,9,0,4,1,1,0,0,1,3
"351"," 9 Oct 2014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352"," 9 Oct 2015",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"353"," 9 Oct 2016",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"354"," 9 Oct 2017",41,5,12,19,11,27,17,16,1,5,1,2,4,7,3,3,1,5,12,4,5,7,6,10,1,5,7,12,8,2,1,12,0,6,3,1,3,9,3,2,1,6,8,5,0,3,0,0,2,8,5,7,4,0,5,2,2,3,6,1,30,3,4,5,9,0,0,20,3,3,5,6,9,0,0,0,5,0,3,2,5,3,5,0,6,0,6,0,3,0,1,1,12,2,0
"355"," 9 Sept 2014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"356"," 9 Sept 2015",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"357"," 9 Sept 2016",8,8,2,6,1,1,10,4,3,1,0,4,1,0,4,0,0,9,0,0,0,0,0,1,0,1,2,2,0,0,6,2,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,13,0,2,0,4,1,0,1,0,2,0,1,0,0,1,2,0,4,1,0,0,5,2,3,1,0,2,0,0,0,1,1,0,4,1
"358"," 9 Sept 2017",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"359","10-Apr-14",2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"360","10-Apr-15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"361","10-Apr-17",18,21,5,18,1,6,0,3,9,6,7,12,4,0,7,2,0,0,2,0,2,3,2,1,0,4,2,2,4,2,1,2,0,0,3,0,0,0,0,4,7,0,6,0,0,3,0,3,2,0,2,0,1,4,0,0,2,6,0,1,40,7,1,0,0,2,2,15,2,4,0,5,2,0,0,2,4,3,0,1,3,1,3,1,2,0,4,5,0,5,3,0,0,2,0
"362","10-Aug-15",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"363","10-Aug-16",1,3,3,0,1,1,5,0,1,2,3,2,0,4,1,5,0,0,0,0,2,0,1,0,0,0,1,7,0,0,0,7,0,0,0,1,0,0,0,0,0,2,0,0,1,3,0,0,3,0,1,0,0,1,0,0,0,0,0,0,3,0,3,0,0,2,2,12,1,0,3,1,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,2,2,0,1,0
"364","10-Aug-17",21,3,8,10,4,18,3,18,2,6,4,8,10,3,3,6,0,0,2,8,1,7,6,8,5,5,4,7,0,1,2,7,7,2,1,7,1,1,4,0,1,1,0,9,0,6,0,4,2,0,0,2,3,1,3,0,0,6,0,0,5,0,1,0,1,2,1,11,0,4,1,3,6,1,1,0,2,0,0,1,1,1,0,1,0,0,2,1,6,7,6,1,4,8,3
"365","10-Dec-14",2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"366","10-Dec-15",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"367","10-Dec-16",2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"368","10-Dec-17",5,0,0,3,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,1,0,0,1,0,3,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"369","10-Feb-15",6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"370","10-Feb-16",6,1,3,1,0,1,4,0,4,0,1,0,0,5,1,0,0,0,0,1,0,0,0,0,5,0,4,0,0,1,1,0,2,2,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,3,1,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0
"371","10-Feb-17",13,8,3,6,23,8,1,5,4,6,0,2,5,3,2,7,1,0,0,3,0,0,1,2,1,1,7,1,0,3,2,2,2,0,0,0,0,0,2,0,8,5,2,0,2,2,0,8,1,1,0,1,1,1,1,0,2,0,4,2,10,2,1,3,2,1,0,11,0,6,0,0,1,1,2,0,1,0,1,0,0,0,3,2,1,0,5,0,0,2,2,1,0,4,0
"372","10-Jan-14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"373","10-Jan-16",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"374","10-Jan-17",18,8,5,8,27,8,7,2,1,12,3,7,1,6,4,0,4,0,5,4,9,5,7,0,0,1,6,0,0,2,3,0,5,0,0,2,5,0,1,6,2,4,0,0,4,0,2,0,2,0,0,0,0,0,3,0,0,1,0,3,23,5,0,2,0,2,3,18,0,6,4,6,1,3,0,3,4,0,1,1,0,0,3,2,1,9,4,0,0,2,0,0,4,1,0
"375","10-Jan-18",26,15,11,24,3,26,4,15,9,2,4,5,12,0,1,6,5,0,4,3,3,7,0,18,2,2,5,0,3,0,4,0,1,11,0,3,3,4,6,4,11,3,0,3,2,3,5,2,1,0,5,0,0,3,0,4,2,0,0,11,31,1,2,0,0,0,0,17,0,0,1,0,2,0,0,6,0,2,0,2,3,0,0,0,2,14,2,0,0,3,2,3,2,2,3
"376","10-Jul-14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"377","10-Jul-15",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"378","10-Jul-16",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"379","10-Jul-17",43,4,15,11,7,14,6,0,4,11,7,5,1,0,5,0,1,4,0,2,0,3,1,5,0,3,0,0,1,5,8,0,2,1,13,0,2,0,0,2,5,8,0,4,1,4,1,12,2,3,0,5,1,2,0,0,1,3,3,0,16,0,0,3,0,2,0,4,0,0,0,0,0,2,0,1,3,4,0,1,0,2,0,0,0,0,13,0,1,3,0,0,2,7,0
"380","10-Jun-14",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"381","10-Jun-15",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"382","10-Jun-16",14,0,4,1,0,2,8,8,3,4,2,0,2,5,9,1,1,0,0,2,0,6,0,0,5,5,3,0,0,0,4,0,1,6,2,0,2,0,0,0,2,1,0,0,0,3,0,0,1,0,0,0,1,3,0,0,0,0,1,2,2,0,4,0,2,1,0,0,0,2,2,0,2,1,2,0,5,0,0,0,0,0,0,1,0,0,11,0,1,2,0,0,2,2,2
"383","10-Jun-17",9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"384","10-Mar-14",5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"385","10-Mar-15",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"386","10-Mar-16",6,0,6,6,5,0,2,1,4,0,0,0,0,2,0,1,0,1,0,1,0,3,0,0,0,3,7,2,0,3,0,3,5,1,0,2,0,1,0,0,3,0,0,0,5,0,3,0,5,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,3,0,0,0,0,0,0,0,0,1,0,6,1,0,0,0,0,0,0,2,0,0,0,0,0,7,3,0
"387","10-Mar-17",21,5,7,7,21,6,13,6,15,5,5,0,4,27,2,7,0,9,3,0,2,7,0,3,0,3,1,1,6,2,3,1,3,0,0,0,2,2,1,1,2,0,0,0,3,0,0,0,8,1,0,1,6,0,0,0,0,0,8,0,18,0,1,5,0,2,0,15,0,0,0,1,1,2,1,0,4,0,1,0,0,0,1,0,5,0,7,0,0,0,0,0,2,1,0
"388","10-May-15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"389","10-May-16",12,1,8,4,1,3,2,2,3,7,1,4,5,2,1,2,4,0,0,3,3,1,4,1,1,8,2,1,2,0,0,1,0,2,4,5,2,2,0,0,1,2,2,1,1,1,0,0,2,0,13,0,0,0,0,0,0,0,0,0,6,0,3,0,0,2,2,5,2,0,0,0,2,2,2,4,1,0,0,1,0,2,0,0,0,0,2,0,0,2,0,1,0,1,0
"390","10-May-17",33,0,11,10,6,4,5,1,4,6,9,9,7,4,7,4,10,1,1,13,4,9,5,1,0,2,2,5,0,4,6,5,4,4,4,2,5,2,0,0,3,7,0,2,0,7,2,0,3,2,0,8,9,2,1,0,0,3,2,0,21,0,2,4,0,3,7,12,3,2,4,0,2,0,0,2,3,1,2,2,1,6,1,0,0,0,5,0,2,2,1,0,7,2,5
"391","10-Nov-14",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
